,gi,AccNum,Name,Topology,BaltimoreClass,Order,Family,Subfamily,Genera,Lineage
456,25057978,NC_004421.1,Bovine kobuvirus,linear,4,Picornavirales,Picornaviridae,,Kobuvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Kobuvirus; unclassified Kobuvirus."
457,9626225,NC_001414.1,Bovine leukemia virus,linear,6,,Retroviridae,Orthoretrovirinae,Deltaretrovirus, Viruses; Retro-transcribing viruses; Retroviridae; Orthoretrovirinae; Deltaretrovirus.
458,9627056,NC_001522.1,Deltapapillomavirus 4,circular,1,,Papillomaviridae,,Deltapapillomavirus," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Deltapapillomavirus."
459,23216976,NC_004197.1,Xipapillomavirus 1,circular,1,,Papillomaviridae,,Xipapillomavirus," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Xipapillomavirus."
460,82547780,NC_007612.1,Bos taurus papillomavirus 7,circular,1,,Papillomaviridae,,Dyoxipapillomavirus," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Dyoxipapillomavirus."
461,41057437,NC_005337.1,Bovine papular stomatitis virus,linear,1,,Poxviridae,Chordopoxvirinae,Parapoxvirus," Viruses; dsDNA viruses, no RNA stage; Poxviridae; Chordopoxvirinae; Parapoxvirus."
462,9634109,NC_002161.1,Bovine parainfluenza virus 3,linear,5,Mononegavirales,Paramyxoviridae,Paramyxovirinae,Respirovirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Paramyxovirinae; Respirovirus.
463,51949957,NC_006259.1,Bovine parvovirus - 2,linear,2,,Parvoviridae,Parvovirinae,Copiparvovirus, Viruses; ssDNA viruses; Parvoviridae; Parvovirinae; Copiparvovirus.
464,9627190,NC_001540.1,Bovine parvovirus,linear,2,,Parvoviridae,Parvovirinae,Bocaparvovirus, Viruses; ssDNA viruses; Parvoviridae; Parvovirinae; Bocaparvovirus.
465,9626482,NC_001442.1,Bovine polyomavirus,circular,1,,Polyomaviridae,,Polyomavirus," Viruses; dsDNA viruses, no RNA stage; Polyomaviridae; Polyomavirus."
466,253756580,NC_012948.1,Bovine respiratory coronavirus AH187,linear,4,Nidovirales,Coronaviridae,Coronavirinae,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Nidovirales; Coronaviridae; Coronavirinae; unclassified coronaviruses."
467,253756593,NC_012949.1,Bovine respiratory coronavirus bovine/US/OH-440-TC/1996,linear,4,Nidovirales,Coronaviridae,Coronavirinae,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Nidovirales; Coronaviridae; Coronavirinae; unclassified coronaviruses."
468,9631267,NC_001989.1,Bovine respiratory syncytial virus,linear,5,Mononegavirales,Paramyxoviridae,Pneumovirinae,Pneumovirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Pneumovirinae; Pneumovirus.
469,168480155,NC_010354.1,Bovine rhinitis B virus,linear,4,Picornavirales,Picornaviridae,,Aphthovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Aphthovirus."
470,9626649,NC_001461.1,Bovine viral diarrhea virus 1,linear,4,,Flaviviridae,,Pestivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Pestivirus."
471,9629506,NC_002032.1,Bovine viral diarrhea virus 2,linear,4,,Flaviviridae,,Pestivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Pestivirus."
472,240114604,NC_012812.1,Bovine viral diarrhea virus 3 Th/04_KhonKaen,linear,4,,Flaviviridae,,Pestivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Pestivirus."
473,348020285,NC_016038.1,Brassica yellows virus,linear,4,,Luteoviridae,,Polerovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Luteoviridae; Polerovirus."
474,77118348,NC_007447.1,Breda virus,linear,4,Nidovirales,Coronaviridae,Torovirinae,Torovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Nidovirales; Coronaviridae; Torovirinae; Torovirus."
475,148717937,NC_009530.1,Brevicoryne brassicae picorna-like virus,linear,4,Picornavirales,Iflaviridae,,Iflavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Iflaviridae; Iflavirus; unclassified Iflavirus."
476,327197643,NC_015253.1,Brochothrix phage A9,linear,1,Caudovirales,Myoviridae,Spounavirinae,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Spounavirinae; unclassified Spounavirinae."
477,327409390,NC_015254.1,Brochothrix phage BL3,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
478,327197584,NC_015252.1,Brochothrix phage NF5,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
479,20070095,NC_003501.1,Brome streak mosaic virus,linear,4,,Potyviridae,,Tritimovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Tritimovirus."
480,315570366,NC_014822.1,Bromus catharticus striate mosaic virus,circular,2,,Geminiviridae,,Mastrevirus, Viruses; ssDNA viruses; Geminiviridae; Mastrevirus.
481,418487835,NC_019447.1,Brucella phage Pr,circular,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
482,418487685,NC_019446.1,Brucella phage Tb,circular,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
483,441432845,NC_020105.1,Brugmansia mosaic virus,linear,4,,Potyviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae."
484,307563838,NC_014536.1,Brugmansia suaveolens mottle virus,linear,4,,Potyviridae,,Potyvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus."
485,190149257,NC_010944.1,Brugmansia mild mottle virus,linear,4,,Virgaviridae,,Tobamovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Virgaviridae; Tobamovirus."
486,313843958,NC_004764.2,Budgerigar fledgling disease virus - 1,linear,1,,Polyomaviridae,,," Viruses; dsDNA viruses, no RNA stage; Polyomaviridae."
487,685497475,NC_024888.1,Bufavirus-3,linear,2,,Parvoviridae,Parvovirinae,, Viruses; ssDNA viruses; Parvoviridae; Parvovirinae.
488,302371213,NC_014373.1,Bundibugyo virus,linear,5,Mononegavirales,Filoviridae,,Ebolavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Filoviridae; Ebolavirus.
489,126010934,NC_009015.1,Burkholderia phage BcepF1,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
490,399529040,NC_018283.1,Burkholderia phage AH2,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
491,77864625,NC_007497.1,Burkholderia phage Bcep176,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
492,47777280,NC_005263.2,Burkholderia phage Bcep1,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
493,158997720,NC_005262.2,Burkholderia phage Bcep22,linear,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
494,47842848,NC_005342.2,Burkholderia phage Bcep43,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
495,47835019,NC_004333.2,Burkholderia phage Bcep781,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
496,72257064,NC_005886.2,Burkholderia phage BcepB1A,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
497,48697190,NC_005887.1,Burkholderia phage BcepC6B,linear,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
498,146329912,NC_009447.1,Burkholderia phage BcepGomr,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
499,347750411,NC_012743.2,Burkholderia phage BcepIL02,linear,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
500,431809857,NC_019917.1,Burkholderia phage BcepMigl,linear,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
501,48696910,NC_005882.1,Burkholderia phage BcepMu,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
502,91214206,NC_005091.2,Burkholderia phage BcepNazgul,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
503,149882900,NC_009604.1,Burkholderia phage BcepNY3,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
504,401723014,NC_018452.1,Burkholderia phage DC1,linear,1,Caudovirales,Podoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae."
505,560186075,NC_022916.1,Burkholderia phage JG068,linear,1,Caudovirales,Podoviridae,Autographivirinae,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Autographivirinae; unclassified phiKMV-like phages."
506,399528702,NC_018278.1,Burkholderia phage KL1,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
507,327198045,NC_015266.1,Burkholderia phage KL3,linear,1,Caudovirales,Myoviridae,Peduovirinae,P2likevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Peduovirinae; P2likevirus."
508,198449262,NC_011216.1,Burkholderia phage KS10,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
509,327198269,NC_015273.1,Burkholderia phage KS14,circular,1,Caudovirales,Myoviridae,Peduovirinae,P2likevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Peduovirinae; P2likevirus."
510,327197998,NC_015265.1,Burkholderia phage KS5,linear,1,Caudovirales,Myoviridae,Peduovirinae,P2likevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Peduovirinae; P2likevirus."
511,255033713,NC_013055.1,Burkholderia phage KS9,linear,1,Caudovirales,Siphoviridae,,Lambdalikevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Lambdalikevirus; unclassified Lambda-like viruses."
512,38707890,NC_005284.1,Burkholderia phage phi1026b,linear,1,Caudovirales,Siphoviridae,,Phie125likevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Phie125likevirus."
513,117676329,NC_007145.2,Burkholderia phage phi52237,linear,1,Caudovirales,Myoviridae,Peduovirinae,P2likevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Peduovirinae; P2likevirus."
514,148747798,NC_009235.2,Burkholderia phage phi6442,linear,1,Caudovirales,Siphoviridae,,Phie125likevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Phie125likevirus."
515,134288688,NC_009236.1,Burkholderia phage phiE12-2,linear,1,Caudovirales,Myoviridae,Peduovirinae,P2likevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Peduovirinae; P2likevirus."
516,17975161,NC_003309.1,Burkholderia phage phiE125,linear,1,Caudovirales,Siphoviridae,,Phie125likevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Phie125likevirus."
517,134288739,NC_009234.1,Burkholderia phage phiE202,linear,1,Caudovirales,Myoviridae,Peduovirinae,P2likevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Peduovirinae; P2likevirus."
518,134288788,NC_009237.1,Burkholderia phage phiE255,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
519,509141608,NC_021343.1,Burkholderia phage ST79,circular,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
520,664651925,NC_024472.1,Human astrovirus BF34,linear,4,,Astroviridae,,Mamastrovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; Mamastrovirus; unclassified Mamastrovirus."
521,564292821,NC_023008.1,Butcherbird polyomavirus,circular,1,,Polyomaviridae,,Polyomavirus," Viruses; dsDNA viruses, no RNA stage; Polyomaviridae; Polyomavirus; unclassified Polyomavirus."
522,269954638,NC_013527.1,Butterbur mosaic virus,linear,4,Tymovirales,Betaflexiviridae,,Carlavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Carlavirus."
523,584593359,NC_023442.1,Buzura suppressaria nucleopolyhedrovirus,circular,1,,Baculoviridae,,Alphabaculovirus," Viruses; dsDNA viruses, no RNA stage; Baculoviridae; Alphabaculovirus."
524,9627246,NC_001574.1,Cacao swollen shoot virus,circular,7,,Caulimoviridae,,Badnavirus, Viruses; Retro-transcribing viruses; Caulimoviridae; Badnavirus.
525,219552915,NC_011803.1,Cactus mild mottle virus,linear,4,,Virgaviridae,,Tobamovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Virgaviridae; Tobamovirus."
526,37591172,NC_002815.2,Cactus virus X,linear,4,Tymovirales,Alphaflexiviridae,,Potexvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Alphaflexiviridae; Potexvirus."
527,310830989,NC_014637.1,Cafeteria roenbergensis virus BV-PW1,linear,1,,Mimiviridae,,Cafeteriavirus," Viruses; dsDNA viruses, no RNA stage; Mimiviridae; Cafeteriavirus."
528,404184187,NC_018572.1,Caladenia virus A,linear,4,,Potyviridae,,Poacevirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Poacevirus; unclassified Poacevirus."
529,529154246,NC_021926.1,Calibrachoa mottle virus,linear,4,,Tombusviridae,,Carmovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tombusviridae; Carmovirus."
530,60677687,NC_006875.1,Calicivirus isolate TCG,linear,4,,Caliciviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Caliciviridae."
531,21699776,NC_004064.1,Calicivirus strain NB,linear,4,,Caliciviridae,,Nebovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Caliciviridae; Nebovirus."
532,237781146,NC_012699.1,Calicivirus pig/AB90/CAN,linear,4,,Caliciviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Caliciviridae; St-Valerien swine virus."
533,641406604,NC_024150.1,California sea lion adenovirus 1,linear,1,,Adenoviridae,,Mastadenovirus," Viruses; dsDNA viruses, no RNA stage; Adenoviridae; Mastadenovirus; unclassified Mastadenovirus."
534,224504298,NC_012126.1,Torque teno zalophus virus 1,circular,2,,Anelloviridae,,Lambdatorquevirus, Viruses; ssDNA viruses; Anelloviridae; Lambdatorquevirus.
535,288804632,NC_013796.1,California sea lion polyomavirus 1,linear,1,,Polyomaviridae,,Polyomavirus," Viruses; dsDNA viruses, no RNA stage; Polyomaviridae; Polyomavirus; unclassified Polyomavirus."
536,496493655,NC_021196.1,Calla lily latent virus,linear,4,,Potyviridae,,Potyvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus; unclassified Potyvirus."
537,24943089,NC_004367.1,Callitrichine herpesvirus 3,circular,1,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Lymphocryptovirus," Viruses; dsDNA viruses, no RNA stage; Herpesvirales; Herpesviridae; Gammaherpesvirinae; Lymphocryptovirus."
538,18640237,NC_003391.1,Camelpox virus,linear,1,,Poxviridae,Chordopoxvirinae,Orthopoxvirus," Viruses; dsDNA viruses, no RNA stage; Poxviridae; Chordopoxvirinae; Orthopoxvirus."
539,326631676,NC_015267.1,Camelus dromedarius papillomavirus type 1,circular,1,,Papillomaviridae,,Deltapapillomavirus," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Deltapapillomavirus."
540,326631684,NC_015268.1,Camelus dromedarius papillomavirus type 2,circular,1,,Papillomaviridae,,Deltapapillomavirus," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Deltapapillomavirus; unclassified Deltapapillomavirus."
541,422935113,NC_019507.1,Campylobacter phage CP21,linear,1,Caudovirales,Myoviridae,,Cp220likevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Cp220likevirus."
542,408905856,NC_018861.1,Campylobacter phage CP30A,circular,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
543,371670910,NC_016562.1,Campylobacter phage CPX,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
544,332672312,NC_015464.1,Campylobacter phage NCTC12673,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
545,18875309,NC_003410.1,Canary circovirus,circular,2,,Circoviridae,,Circovirus, Viruses; ssDNA viruses; Circoviridae; Circovirus.
546,394935469,NC_017085.1,Canary polyomavirus,linear,1,,Polyomaviridae,,," Viruses; dsDNA viruses, no RNA stage; Polyomaviridae."
547,40555938,NC_005309.1,Canarypox virus,linear,1,,Poxviridae,Chordopoxvirinae,Avipoxvirus," Viruses; dsDNA viruses, no RNA stage; Poxviridae; Chordopoxvirinae; Avipoxvirus."
548,9629096,NC_001734.1,Canine mastadenovirus A,linear,1,,Adenoviridae,,Mastadenovirus," Viruses; dsDNA viruses, no RNA stage; Adenoviridae; Mastadenovirus."
549,807743906,NC_026814.1,Canine astrovirus,linear,4,,Astroviridae,,Mamastrovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; Mamastrovirus; unclassified Mamastrovirus."
550,470457071,NC_020499.1,Canine bocavirus 1,linear,2,,Parvoviridae,Parvovirinae,Bocaparvovirus, Viruses; ssDNA viruses; Parvoviridae; Parvovirinae; Bocaparvovirus.
551,27881465,NC_004542.1,Canine calicivirus,linear,4,,Caliciviridae,,Vesivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Caliciviridae; Vesivirus; unclassified Vesivirus."
552,476006921,NC_020904.1,Canine circovirus,circular,2,,Circoviridae,,Circovirus, Viruses; ssDNA viruses; Circoviridae; Circovirus; unclassified Circovirus.
553,9630645,NC_001921.1,Canine distemper virus,linear,5,Mononegavirales,Paramyxoviridae,Paramyxovirinae,Morbillivirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Paramyxovirinae; Morbillivirus.
554,27151463,NC_004442.1,Canine minute virus,linear,2,,Parvoviridae,Parvovirinae,Bocaparvovirus, Viruses; ssDNA viruses; Parvoviridae; Parvovirinae; Bocaparvovirus.
555,9627734,NC_001619.1,Lambdapapillomavirus 2,circular,1,,Papillomaviridae,,Lambdapapillomavirus," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Lambdapapillomavirus."
556,363540896,NC_016075.1,Canine papillomavirus 10,circular,1,,Papillomaviridae,,," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; unclassified Papillomaviridae."
557,601448876,NC_023852.1,Canis familiaris papillomavirus 13,circular,1,,Papillomaviridae,,Taupapillomavirus," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Taupapillomavirus."
558,430025787,NC_019852.1,Canine papillomavirus 14,circular,1,,Papillomaviridae,,," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; unclassified Papillomaviridae."
559,56693036,NC_006564.1,Canis familiaris papillomavirus 2,circular,1,,Papillomaviridae,,Taupapillomavirus," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Taupapillomavirus."
560,113200740,NC_008297.1,Canine papillomavirus 3,circular,1,,Papillomaviridae,,Chipapillomavirus," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Chipapillomavirus."
